Course Subject,Course Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Semester
FR,102,Elementary French II,1,11,1,1,5,0,2,0,0,0,0,0,0,S-15
FR,102,Elementary French II,0,6,6,0,4,1,2,2,0,0,0,0,0,F-16
FR,103,Intermediate French I,1,5,4,4,3,3,2,2,0,0,0,0,1,S-16
FR,103,Intermediate French I,0,3,7,2,3,3,0,1,0,0,1,0,1,S-16
FR,103,Intermediate French I,0,5,6,3,2,3,1,2,0,0,0,0,1,S-15
FR,103,Intermediate French I,0,2,4,2,8,5,1,0,0,0,0,0,1,S-15
FR,103,Intermediate French I,0,1,5,4,2,4,0,3,1,0,2,1,0,F-16
FR,103,Intermediate French I,0,4,3,2,3,5,2,4,1,0,0,0,0,F-16
FR,103,Intermediate French I,0,4,4,1,7,2,0,3,0,0,1,1,0,F-16
FR,104,Intermediate French II,0,9,5,0,2,3,2,1,0,0,0,0,0,F-15
FR,104,Intermediate French II,3,11,4,0,2,0,0,0,0,0,0,0,1,S-16
FR,104,Intermediate French II,1,6,2,1,7,2,0,3,0,0,1,0,1,S-16
FR,104,Intermediate French II,3,1,2,5,6,2,1,3,0,0,1,0,1,S-15
FR,104,Intermediate French II,1,4,1,4,7,1,1,3,0,0,0,0,1,S-15
FR,104,Intermediate French II,1,5,4,2,6,2,0,0,0,0,1,0,0,F-16
FR,156,Exploring Paris,0,64,10,1,2,0,1,1,0,0,0,0,4,S-16
FR,156,Exploring Paris,27,25,8,8,9,1,4,1,1,0,0,0,0,S-15
FR,418,Language&Minorities in Europe,3,4,7,9,3,4,1,2,0,1,0,0,2,S-16
FR,418,Language&Minorities in Europe,1,17,16,3,0,2,0,1,0,0,0,0,0,S-15
FSHN,101,Intro Food Science & Nutrition,0,177,0,33,26,12,12,16,4,0,2,0,1,F-15
FSHN,101,Intro Food Science & Nutrition,8,42,9,7,9,8,6,5,1,2,1,1,0,F-15
FSHN,101,Intro Food Science & Nutrition,0,172,0,29,30,13,16,16,4,7,6,0,9,S-16
FSHN,101,Intro Food Science & Nutrition,0,164,0,41,31,21,9,5,6,3,2,2,7,S-15
FSHN,101,Intro Food Science & Nutrition,0,149,0,37,32,15,8,15,5,5,2,1,5,F-16
FSHN,101,Intro Food Science & Nutrition,9,23,8,7,19,10,6,4,6,2,1,1,4,F-16
FSHN,120,Contemporary Nutrition,0,551,0,0,48,0,0,20,0,0,9,0,3,F-15
FSHN,120,Contemporary Nutrition,0,585,0,0,81,0,0,9,0,0,7,1,7,S-16
FSHN,120,Contemporary Nutrition,0,417,0,0,211,0,0,39,0,0,17,0,9,S-15
FSHN,120,Contemporary Nutrition,104,169,85,80,69,52,37,33,15,0,18,0,18,F-16
FSHN,125,Intro to Human Nutrition,0,19,0,0,2,0,0,2,0,0,0,0,0,F-15
FSHN,140,Introduction to Hospitality,4,5,4,4,2,0,0,2,0,0,1,0,0,F-16
FSHN,150,Introduction to Dietetics,0,31,0,0,3,0,0,0,0,0,0,0,0,F-15
FSHN,150,Introduction to Dietetics,0,25,0,0,3,0,0,4,0,0,1,0,0,F-16
FSHN,220,Principles of Nutrition,1,30,4,1,9,7,5,1,0,0,0,0,0,F-15
FSHN,220,Principles of Nutrition,0,25,0,0,11,0,0,2,0,0,0,0,0,S-16
FSHN,220,Principles of Nutrition,0,20,0,0,3,0,0,1,0,0,0,0,0,S-15
FSHN,220,Principles of Nutrition,0,29,0,0,17,0,0,6,0,0,1,0,0,F-16
FSHN,232,Science of Food Preparation,1,16,7,4,13,1,1,3,3,0,0,0,4,F-15
FSHN,232,Science of Food Preparation,2,22,4,7,8,0,1,5,1,0,1,1,0,S-16
FSHN,232,Science of Food Preparation,1,30,0,2,17,0,1,4,0,0,0,0,2,S-15
FSHN,232,Science of Food Preparation,2,12,5,10,0,4,1,0,0,0,0,0,0,F-16
FSHN,260,Raw Materials for Processing,3,15,14,9,2,0,0,0,0,0,0,0,0,S-16
FSHN,260,Raw Materials for Processing,6,15,15,1,4,0,0,0,0,0,0,0,0,S-15
FSHN,302,Sensory Evaluation of Foods,0,36,0,0,12,0,0,0,0,0,0,0,0,F-15
FSHN,302,Sensory Evaluation of Foods,0,49,0,0,3,0,0,0,0,0,0,0,0,F-16
FSHN,322,Nutrition and the Life Cycle,0,37,0,0,3,0,0,1,0,0,0,0,0,S-16
FSHN,322,Nutrition and the Life Cycle,0,31,0,0,6,0,0,0,0,0,0,0,0,S-15
FSHN,332,Science of Food Systems,2,14,4,2,6,0,0,2,0,0,0,0,0,F-15
FSHN,332,Science of Food Systems,2,8,1,1,9,0,0,0,0,0,0,0,0,S-16
FSHN,345,Hospitality Purchasing,3,13,14,9,2,1,0,1,1,0,0,0,0,F-15
FSHN,345,Hospitality Purchasing,0,33,0,0,6,0,0,0,0,0,0,0,0,F-16
FSHN,349,Food Service Sanitation,1,4,4,8,4,0,0,0,0,0,0,0,0,F-15
FSHN,349,Food Service Sanitation,2,6,4,4,6,2,0,0,0,0,0,0,0,S-16
FSHN,349,Food Service Sanitation,2,13,9,3,2,1,0,0,0,0,0,0,0,S-15
FSHN,349,Food Service Sanitation,1,3,6,8,6,2,0,0,0,0,0,0,2,F-16
FSHN,398,Foundations in Beverage Mgmt,8,11,9,0,2,4,0,1,0,1,0,0,2,F-16
FSHN,414,Food Chemistry,6,30,0,7,2,6,1,1,0,0,2,0,0,F-15
FSHN,414,Food Chemistry,0,33,0,2,3,0,0,0,0,0,0,0,0,S-15
FSHN,414,Food Chemistry,5,41,0,4,5,1,0,0,2,0,0,0,0,F-16
FSHN,416,Food Chemistry Laboratory,2,9,9,11,3,3,2,0,0,0,0,0,0,F-15
FSHN,416,Food Chemistry Laboratory,1,17,6,10,2,1,2,1,0,0,0,0,0,F-16
FSHN,418,Food Analysis,2,13,0,1,14,0,0,5,0,0,0,0,0,S-16
FSHN,418,Food Analysis,2,16,0,4,19,0,3,5,0,0,0,0,0,S-15
FSHN,420,Nutritional Aspects of Disease,4,44,0,3,20,0,0,6,0,1,0,0,0,F-15
FSHN,420,Nutritional Aspects of Disease,14,41,0,6,6,0,0,1,0,0,1,0,0,F-16
FSHN,421,Pediatric Clinical Nutrition,6,15,11,3,5,0,0,0,0,0,0,0,0,S-15
FSHN,426,Biochemical Nutrition I,3,40,13,5,9,6,0,0,0,0,0,0,0,F-15
FSHN,426,Biochemical Nutrition I,0,45,11,3,6,0,0,0,0,0,0,0,0,F-16
FSHN,427,Biochemical Nutrition II,7,23,9,9,15,1,3,3,1,1,1,0,0,S-16
FSHN,427,Biochemical Nutrition II,0,21,6,5,34,6,0,6,0,0,0,0,0,S-15
FSHN,428,Community Nutrition,5,0,5,7,0,4,2,3,0,0,0,0,0,F-15
FSHN,428,Community Nutrition,10,2,8,3,4,2,0,0,0,0,0,0,0,F-16
FSHN,429,Nutrition Assessment & Therapy,1,15,0,4,9,0,0,1,0,0,0,0,0,F-15
FSHN,442,HM Skills and Applications,3,9,8,2,0,1,0,2,0,0,0,0,0,S-16
FSHN,442,HM Skills and Applications,13,9,0,1,0,0,0,0,0,0,0,0,0,S-15
FSHN,443,Management of Fine Dining,5,6,4,5,2,1,0,0,0,0,0,0,0,S-15
FSHN,460,Food Processing Engineering,2,26,0,0,12,0,0,4,0,0,0,1,0,S-16
FSHN,460,Food Processing Engineering,1,19,4,0,14,0,0,9,2,0,2,0,0,S-15
FSHN,461,Food Processing I,0,21,2,4,4,6,7,6,0,1,0,0,0,F-15
FSHN,461,Food Processing I,15,9,2,2,1,3,0,0,1,0,0,0,0,S-16
FSHN,461,Food Processing I,3,32,4,8,5,4,0,2,0,0,0,0,0,F-16
FSHN,462,Food Processing II,8,13,2,2,1,2,1,0,0,1,0,0,0,S-15
FSHN,464,Beverage Science & Technology,0,24,0,4,0,0,0,1,0,0,0,0,0,S-16
FSHN,465,Principles of Food Technology,12,14,2,0,0,0,0,1,0,0,1,0,0,F-16
FSHN,466,Food Product Development,0,32,0,6,7,0,0,0,0,0,0,0,0,F-15
FSHN,466,Food Product Development,0,30,0,5,1,0,0,0,0,0,0,0,0,F-16
FSHN,469,Package Engineering,1,26,1,4,3,1,0,0,0,0,0,0,0,F-15
FSHN,469,Package Engineering,1,25,0,0,3,0,0,1,0,0,0,0,0,F-16
FSHN,471,Food & Industrial Microbiology,4,37,2,3,14,4,2,8,2,0,1,1,1,S-16
FSHN,471,Food & Industrial Microbiology,9,103,35,18,25,17,12,6,5,0,0,1,0,S-15
FSHN,471,Food & Industrial Microbiology,10,14,9,3,3,0,2,0,0,0,0,0,1,F-16
FSHN,480,Basic Toxicology,0,11,0,0,22,0,0,2,0,0,0,0,0,F-15
FSHN,480,Basic Toxicology,0,17,0,0,13,0,0,5,0,0,0,0,0,F-16
FSHN,499,Ingredient Technology,0,26,0,1,1,1,0,1,0,0,0,0,0,S-16
FSHN,514,Advanced Food Chemistry,0,20,0,2,3,0,0,0,0,0,0,0,0,F-15
FSHN,514,Advanced Food Chemistry,0,20,0,1,0,0,0,0,0,0,0,0,0,F-16
FSHN,519,Flavor Chemistry and Analysis,8,31,0,1,0,0,0,0,0,0,0,0,0,F-16
FSHN,595,Fd Safety for Glbl Fd Security,15,17,1,2,1,0,0,0,0,0,0,0,0,S-16
FSHN,595,Nutrition for Food Scientists,5,16,4,0,0,1,0,0,0,0,0,0,0,S-15
FSHN,595,Water Relations in Foods,8,10,3,0,0,0,0,1,0,0,0,0,0,S-15
FSHN,595,Water Relation in Foods,4,16,4,3,3,0,0,0,0,0,0,0,0,S-15
GCL,126,Urban Sustainability,0,13,3,2,0,1,0,0,0,0,2,0,0,F-16
GCL,129,Designing with Water,0,5,10,2,7,1,0,0,0,0,0,0,0,F-16
GCL,143,Mapping Inequalities,7,14,0,0,0,0,0,1,0,0,0,0,0,F-16
GCL,145,IASJA:Black Music&Soc Justice,0,12,5,1,5,0,0,0,0,0,0,0,0,S-16
GCL,188,IAHSL: Global Epidemics,6,13,2,2,0,0,0,0,0,0,0,0,1,S-16
GCL,199,Interdisc Approaches Life Sci,0,19,0,0,3,0,0,2,0,0,0,0,0,F-15
GCL,200,Frameworks for Inequality,0,8,10,4,1,0,0,0,0,0,0,0,0,F-16
GCL,200,Frameworks for Inequality,1,10,3,5,2,2,1,0,0,1,0,0,0,F-16
GCL,200,Frameworks for Inequality,1,16,0,0,4,0,0,2,0,0,1,0,0,F-16
GCL,210,Frameworks for Sustainability,1,4,6,2,3,2,0,0,1,0,1,1,0,F-16
GE,100,Introduction to ISE,49,23,8,0,0,2,0,0,0,0,0,0,0,F-15
GE,100,Introduction to ISE,55,23,16,0,4,3,0,0,0,0,0,0,2,F-16
GE,261,Business Side of Engineering,0,50,0,0,26,0,0,14,0,0,1,0,3,F-15
GE,261,Business Side of Engineering,0,18,0,0,19,0,0,6,0,0,4,0,4,S-16
GE,261,Business Side of Engineering,0,43,0,0,15,0,0,7,0,0,4,0,3,S-15
GE,261,Business Side of Engineering,0,35,0,0,39,0,0,13,0,0,5,0,4,F-16
GE,310,General Engineering Design,3,10,9,7,10,6,6,4,1,1,0,0,0,F-15
GE,310,General Engineering Design,4,4,13,7,1,1,0,0,0,0,0,0,1,S-15
GE,310,General Engineering Design,2,12,17,8,7,2,3,1,1,1,0,0,2,F-16
GE,311,Engineering Design Analysis,3,9,12,6,11,5,5,6,0,0,1,3,0,S-16
GE,311,Engineering Design Analysis,4,12,8,5,8,1,2,5,2,1,0,0,0,S-15
GE,312,Instrumentation and Test Lab,6,9,9,10,17,0,5,4,0,0,0,3,0,S-16
GE,312,Instrumentation and Test Lab,6,7,6,2,10,4,7,2,1,0,1,0,0,S-15
GE,320,Control Systems,5,4,5,2,8,4,9,7,3,0,2,0,3,F-15
GE,320,Control Systems,0,8,2,8,6,5,2,0,1,0,0,0,1,S-15
GE,320,Control Systems,5,8,18,5,8,4,3,3,0,0,1,0,0,F-16
GE,361,Emotional Intelligence Skills,0,12,8,4,2,1,0,0,0,0,0,0,0,F-15
GE,361,Emotional Intelligence Skills,0,13,9,4,2,1,0,0,0,0,0,0,0,S-16
GE,361,Emotional Intelligence Skills,1,8,10,6,3,1,0,0,0,0,0,0,0,S-15
GE,361,Emotional Intelligence Skills,0,11,6,4,2,1,2,0,1,0,1,0,1,F-16
GE,400,Engineering Law,0,30,23,10,3,0,1,0,0,0,0,0,0,F-15
GE,400,Engineering Law,0,29,26,8,5,1,1,1,0,0,0,0,1,S-16
GE,400,Engineering Law,0,25,27,12,2,3,1,0,0,0,0,0,0,S-15
GE,400,Engineering Law,0,19,23,7,6,2,1,0,0,0,0,0,0,F-16
GE,402,Comp-Aided Product Realization,0,11,5,2,4,1,0,0,0,0,0,0,0,F-15
GE,402,Comp-Aided Product Realization,0,3,7,9,3,1,0,0,0,0,0,0,0,F-16
GE,410,Component Design,0,7,5,7,11,6,7,2,0,0,0,0,0,F-15
GE,410,Component Design,1,9,9,2,0,1,1,1,0,0,0,1,1,F-16
GE,413,Engrg Design Optimization,2,10,3,6,2,0,0,2,0,0,1,0,1,S-16
GE,420,Digital Control Systems,6,4,5,2,2,3,1,2,1,0,0,0,0,F-16
GE,422,Robot Dynamics and Control,3,8,7,4,9,4,1,3,0,0,1,0,0,F-15
GE,423,Mechatronics,1,18,7,0,0,0,2,0,0,0,0,0,0,S-16
GE,423,Mechatronics,1,22,0,1,6,2,0,0,0,0,0,0,0,S-15
GE,424,State Space Design for Control,7,7,10,9,6,14,8,3,4,0,0,2,0,S-16
GE,424,State Space Design for Control,4,14,16,6,9,3,1,0,0,0,0,1,1,S-15
GE,450,Decision Analysis I,0,39,0,4,25,0,0,2,0,0,0,0,0,F-15
GE,450,Decision Analysis I,3,5,14,8,8,8,5,4,0,0,0,0,0,F-16
GE,494,Senior Engineering Project I,5,26,4,0,2,0,0,0,0,0,0,0,0,S-16
GE,494,Senior Engineering Project I,2,20,8,0,1,0,0,0,0,0,0,0,0,S-15
GE,495,Senior Engineering Project II,12,45,5,0,0,1,0,0,1,0,0,0,0,F-15
GE,495,Senior Engineering Project II,4,54,11,4,4,0,0,0,0,0,0,0,0,S-16
GE,495,Senior Engineering Project II,14,51,7,2,8,0,0,0,0,0,0,0,0,S-15
GE,495,Senior Engineering Project II,9,40,2,0,1,0,0,0,0,0,0,0,0,F-16
GEOG,101,Global Development&Environment,3,2,8,8,1,1,0,1,1,0,0,0,0,F-15
GEOG,101,Global Development&Environment,2,3,1,3,2,2,1,2,3,0,2,0,1,S-16
GEOG,101,Global Development&Environment,7,3,4,2,2,3,0,2,0,0,0,0,0,S-15
GEOG,101,Global Development&Environment,11,3,2,5,2,0,0,0,0,1,0,0,0,F-16
GEOG,101,Global Development&Environment,7,5,2,6,1,1,1,0,0,0,0,0,0,F-16
GEOG,103,Earth's Physical Systems,8,2,4,3,9,5,1,0,0,0,2,0,1,S-16
GEOG,103,Earth's Physical Systems,2,21,10,8,14,4,4,1,1,1,1,0,1,S-15
GEOG,103,Earth's Physical Systems,16,28,5,3,13,2,0,4,0,0,2,1,9,F-16
GEOG,104,Social and Cultural Geography,0,20,0,8,15,0,1,3,0,0,1,0,0,F-15
GEOG,104,Social and Cultural Geography,0,15,0,10,11,0,0,2,0,0,0,0,0,F-16
GEOG,105,The Digital Earth,0,4,11,2,15,6,0,10,3,0,1,0,1,S-16
GEOG,105,The Digital Earth,1,15,12,10,13,6,2,2,4,1,0,0,1,S-15
GEOG,106,Geographies of Globalization,2,16,27,18,17,18,5,3,3,2,1,1,3,F-15
GEOG,106,Geographies of Globalization,46,23,16,4,4,8,3,0,3,1,0,1,1,S-16
GEOG,106,Geographies of Globalization,7,27,40,14,11,7,1,2,2,0,0,1,0,S-15
GEOG,106,Geographies of Globalization,15,25,20,6,8,6,0,0,1,0,0,0,0,F-16
GEOG,110,Geography of Intl Conflicts,0,25,16,14,5,1,3,1,1,0,1,0,0,F-15
GEOG,110,Geography of Intl Conflicts,0,14,13,13,17,10,3,1,2,2,1,0,2,S-16
GEOG,110,Geography of Intl Conflicts,0,7,15,19,21,19,8,2,1,1,1,0,4,S-15
GEOG,204,Cities of the World,0,14,20,20,20,10,7,8,2,2,2,1,1,F-15
GEOG,204,Cities of the World,3,3,11,7,3,2,3,2,0,1,1,1,0,S-16
GEOG,204,Cities of the World,0,9,7,6,4,0,1,2,0,0,0,0,0,S-15
GEOG,204,Cities of the World,0,13,19,23,23,9,7,3,2,1,4,0,0,F-16
GEOG,210,Social & Environmental Issues,2,23,16,10,6,1,1,2,0,0,0,1,2,S-16
GEOG,221,Geographies of Global Conflict,0,13,6,13,9,9,2,6,7,0,1,0,0,F-16
GEOG,371,Spatial Analysis,0,7,3,6,5,1,2,3,0,0,0,0,0,S-16
GEOG,379,Intro to GIS Systems,14,14,20,13,5,2,1,2,2,1,0,1,5,F-15
GEOG,379,Intro to GIS Systems,15,15,17,6,6,2,3,0,0,0,0,0,1,S-16
GEOG,379,Intro to GIS Systems,1,4,11,17,13,15,6,5,4,0,4,0,4,S-15
GEOG,379,Intro to GIS Systems,16,19,7,8,5,5,3,2,0,3,0,0,1,F-16
GEOG,380,GIS II: Spatial Prob Solving,5,9,6,4,1,1,0,0,0,0,0,0,0,S-16
GEOG,380,GIS II: Spatial Prob Solving,3,2,8,0,4,1,3,1,3,0,2,0,0,S-15
GEOG,384,Population Geography,1,1,5,6,3,3,0,1,1,0,0,0,0,F-15
GEOG,406,Fluvial Geomorphology,2,5,1,2,4,3,1,3,0,0,1,0,0,F-16
GEOG,438,Geography of Health Care,0,11,4,2,3,0,2,0,0,0,0,0,0,F-16
GEOG,466,Environmental Policy,0,14,6,2,2,1,2,2,1,0,1,0,0,S-16
GEOG,466,Environmental Policy,1,4,4,3,7,1,0,1,0,0,0,0,0,S-15
GEOG,468,Biological Modeling,14,8,0,0,1,0,0,0,0,0,0,0,0,F-15
GEOG,468,Biological Modeling,9,4,8,1,0,0,0,0,0,0,0,0,0,F-16
GEOG,473,Digital Cartography & Map Dsgn,2,19,5,0,1,0,1,0,0,0,1,0,0,F-16
GEOG,479,CyberGIS,3,10,2,3,0,3,0,0,0,0,0,0,0,S-16
GEOG,479,Web & Mobile GIS Development,9,4,5,0,0,1,0,1,0,0,1,0,0,S-15
GEOG,480,Principles of GIS,1,10,9,2,2,1,0,0,1,0,0,0,0,F-16
GEOG,489,Programming for GIS,8,7,0,2,1,0,2,0,0,0,0,0,1,F-15
GEOL,100,Planet Earth,7,4,1,3,2,4,3,0,1,0,0,0,0,F-15
GEOL,100,Planet Earth,4,2,4,3,2,2,0,0,1,2,0,0,2,S-16
GEOL,100,Planet Earth,5,2,4,2,2,4,1,0,0,1,2,0,0,S-16
GEOL,100,Planet Earth,3,1,5,4,4,2,0,1,0,1,0,0,0,S-16
GEOL,100,Planet Earth,8,3,3,3,0,2,2,1,1,0,0,1,0,F-16
GEOL,100,Planet Earth,3,7,5,1,4,1,0,0,1,1,0,0,0,F-16
GEOL,104,Geology of the National Parks,7,15,3,5,7,3,2,3,0,0,2,0,0,S-16
GEOL,107,Physical Geology,1,3,3,5,8,2,0,0,0,0,0,0,0,F-15
GEOL,107,Physical Geology,1,0,5,9,2,3,1,0,0,0,0,0,0,F-16
GEOL,111,Emergence of Life,16,37,15,24,20,6,7,9,7,5,5,2,16,S-16
GEOL,111,Emergence of Life,57,20,27,12,7,11,7,7,1,1,0,4,16,S-15
GEOL,117,The Oceans,0,19,12,13,5,3,3,8,1,0,3,1,2,F-15
GEOL,117,The Oceans,4,11,13,14,4,4,3,1,0,0,0,0,10,S-16
GEOL,117,The Oceans,5,9,17,18,9,4,0,3,1,0,2,0,7,S-15
GEOL,117,The Oceans,0,12,16,11,17,9,6,2,4,1,1,2,4,F-16
GEOL,117,The Oceans,28,15,18,8,11,6,4,6,1,1,0,1,6,F-16
GEOL,118,Natural Disasters,51,45,36,41,47,36,20,16,16,6,5,3,12,F-15
GEOL,118,Natural Disasters,3,6,8,7,10,4,3,2,1,1,0,0,1,F-15
GEOL,118,Natural Disasters,19,27,22,24,28,21,17,15,10,1,3,4,2,S-16
GEOL,118,Natural Disasters,23,43,57,26,10,5,2,0,1,1,0,0,1,S-15
GEOL,118,Natural Disasters,42,26,26,27,29,22,22,13,6,8,8,6,5,F-16
GEOL,208,History of the Earth System,2,5,5,4,0,5,1,0,0,0,0,0,0,F-15
GEOL,208,History of the Earth System,0,2,2,3,3,3,3,4,1,0,1,0,0,S-16
GEOL,208,History of the Earth System,0,4,4,4,5,8,3,3,0,1,1,0,1,S-15
GEOL,380,Environmental Geology,7,4,3,5,0,1,1,0,0,0,0,0,0,S-16
GEOL,380,Environmental Geology,3,6,8,5,4,1,0,0,0,0,0,0,0,S-15
GEOL,401,Geomorphology,0,5,4,1,4,4,2,2,0,0,1,0,0,F-15
GEOL,411,Structural Geol and Tectonics,3,5,3,2,6,3,0,6,2,0,1,0,0,F-15
GEOL,411,Structural Geol and Tectonics,1,5,5,2,9,3,1,3,3,1,1,1,0,F-16
GEOL,415,Field Geology,0,7,0,0,14,0,0,0,0,0,0,0,0,S-15
GEOL,432,Mineralogy and Mineral Optics,0,2,4,1,4,4,3,1,4,0,2,0,1,F-15
GEOL,432,Mineralogy and Mineral Optics,0,2,2,2,4,1,3,1,1,1,1,3,2,F-16
GEOL,436,Petrology and Petrography,0,4,3,2,6,2,4,3,1,0,1,0,0,S-16
GEOL,436,Petrology and Petrography,0,3,3,3,5,3,4,1,2,0,0,0,0,S-15
GEOL,440,Sedimentology and Stratigraphy,0,7,8,7,7,4,2,0,0,0,0,0,1,S-16
GEOL,440,Sedimentology and Stratigraphy,1,9,11,4,4,2,3,1,0,0,0,0,0,S-15
GEOL,470,Introduction to Hydrogeology,2,9,4,2,3,3,2,1,1,0,1,1,0,S-16
GEOL,470,Introduction to Hydrogeology,6,7,4,10,0,2,2,1,0,1,0,0,1,F-16
GER,101,Beginning German I,1,14,5,1,1,0,2,0,0,0,0,0,0,F-15
GER,101,Beginning German I,5,9,7,1,0,0,0,0,0,0,0,0,1,F-15
GER,101,Beginning German I,2,10,7,1,0,0,1,1,0,0,0,0,0,S-16
GER,101,Beginning German I,9,5,2,1,1,2,1,1,0,0,0,0,1,S-16
GER,101,Beginning German I,3,11,3,3,2,1,0,1,0,0,0,0,0,S-15
GER,101,Beginning German I,1,8,3,0,5,0,1,0,0,0,0,1,2,S-15
GER,101,Beginning German I,1,4,8,3,2,4,0,0,0,0,0,0,0,F-16
GER,101,Beginning German I,3,8,3,3,1,2,0,2,0,0,0,0,1,F-16
GER,101,Beginning German I,0,6,4,5,3,0,2,0,0,1,0,0,2,F-16
GER,101,Beginning German I,1,2,3,2,4,2,3,1,1,1,1,0,2,F-16
GER,102,Beginning German II,4,8,3,2,3,0,0,1,0,0,0,0,1,S-16
GER,102,Beginning German II,1,5,5,1,4,4,1,2,0,0,0,0,0,S-16
GER,102,Beginning German II,4,7,4,2,1,2,0,1,1,0,0,0,0,S-16
GER,102,Beginning German II,4,9,4,0,2,1,1,0,0,0,0,0,0,S-16
GER,102,Beginning German II,0,6,4,2,4,2,3,1,1,0,0,0,0,S-15
GER,103,Intermediate German I,3,4,3,3,3,2,0,1,2,0,2,1,0,F-15
GER,103,Intermediate German I,1,5,1,2,4,3,2,1,1,1,0,2,0,F-16
GER,103,Intermediate German I,3,9,4,0,2,0,0,1,0,0,1,0,1,F-16
GER,250,Grimms' Fairy Tales - ACP,3,14,3,3,1,0,0,0,0,0,0,0,0,S-15
GER,250,Grimms' Fairy Tales - ACP,1,13,6,2,0,0,0,0,0,0,0,0,0,F-16
GER,251,Grimm's Fairy Tales in Context,3,6,4,3,3,1,0,0,1,0,0,0,1,S-16
GER,251,Grimm's Fairy Tales in Context,10,9,1,0,2,1,0,0,0,0,0,0,0,S-16
GER,251,Grimm's Fairy Tales in Context,1,4,4,2,6,1,0,1,1,0,0,0,1,S-16
GER,260,The Holocaust in Context - ACP,0,13,7,2,2,0,0,0,0,0,0,0,0,F-15
GER,260,The Holocaust in Context - ACP,0,9,5,1,2,1,1,2,0,0,0,0,3,S-16
GER,260,The Holocaust in Context - ACP,0,10,7,1,3,0,1,0,0,0,0,0,0,S-15
GER,260,The Holocaust in Context - ACP,3,5,2,7,0,1,0,1,0,1,0,0,1,F-16
GER,270,Sexuality and Literature,4,10,4,3,1,1,0,0,0,0,0,0,0,F-16
GER,465,Ling Structures of German,3,11,4,0,2,1,1,0,1,0,0,0,0,S-15
GLBL,100,Intro to Global Studies,6,13,3,2,4,0,1,0,0,0,0,0,0,F-15
GLBL,100,Intro to Global Studies,6,10,5,3,2,0,1,0,0,0,0,0,0,F-15
GLBL,100,Intro to Global Studies,1,12,6,4,0,0,0,1,0,0,0,0,0,F-15
GLBL,100,Intro to Global Studies,10,6,4,4,0,0,0,0,0,1,0,0,2,F-15
GLBL,100,Intro to Global Studies,17,3,2,1,3,0,1,2,0,0,1,0,0,F-15
GLBL,100,Intro to Global Studies,10,8,5,0,1,1,0,0,0,0,0,0,0,S-16
GLBL,100,Intro to Global Studies,4,11,7,0,1,1,1,0,0,0,0,1,0,S-16
GLBL,100,Intro to Global Studies,7,6,8,1,0,2,1,1,0,0,0,0,0,S-16
GLBL,100,Intro to Global Studies-Honors,2,5,7,3,5,0,0,1,0,0,0,1,1,S-16
GLBL,100,Intro to Global Studies,5,15,1,2,2,1,1,0,0,0,0,0,1,S-15
GLBL,100,Intro to Global Studies,1,10,5,6,4,0,0,0,0,0,0,0,1,S-15
GLBL,100,Intro to Global Studies,3,10,5,4,0,1,0,0,0,0,2,0,0,S-15
GLBL,100,Intro to Global Studies,2,21,4,3,0,0,0,0,0,0,0,0,0,F-16
GLBL,100,Intro to Global Studies,4,12,2,5,1,2,0,0,0,0,0,1,1,F-16
GLBL,100,Intro to Global Studies,2,10,9,3,4,2,0,0,0,0,0,0,0,F-16
GLBL,100,Intro to Global Studies,7,10,5,5,0,2,0,0,0,0,1,0,0,F-16
GLBL,100,Intro to Glbl Stds Crossroads,5,10,7,1,1,1,1,1,1,1,0,0,0,F-16
GLBL,100,Intro to Global Studies,4,7,1,4,4,0,0,1,0,0,0,1,3,F-16
GLBL,225,Career Development:Internships,0,20,0,0,0,0,0,0,0,1,0,0,0,F-15
GLBL,225,Career Development:Internships,0,14,3,3,1,0,0,0,0,0,0,0,0,F-16
GLBL,240,Global Health,13,2,3,2,1,1,0,0,0,1,0,0,1,F-15
GLBL,240,Global Health,11,7,8,8,6,0,5,0,0,1,3,0,1,F-16
GLBL,250,Development,3,10,3,3,1,1,0,0,0,0,0,0,0,S-16
GLBL,296,Transitional Justice/Post-Conf,0,8,11,2,0,1,0,0,0,0,0,0,0,F-15
GLBL,296,NGO's and Development,0,12,9,1,0,1,0,1,0,0,0,0,0,F-15
GLBL,296,Peace Operations,0,13,0,3,2,0,2,1,0,0,0,0,0,F-15
GLBL,296,The Politics of Food,3,6,8,1,3,1,0,0,0,0,0,0,0,S-16
GLBL,296,Peace Operations,0,2,3,4,3,2,2,3,0,0,1,0,1,S-15
GLBL,296,Causes of Civil Conflict,3,11,6,1,3,0,0,0,1,0,0,0,1,S-15
GLBL,296,Culture and Economics...,0,8,9,2,1,0,1,1,0,0,0,0,2,S-15
GLBL,296,Politics of Belonging,4,13,3,2,0,0,0,1,0,0,0,0,0,F-16
GLBL,296,"Water, Human Right&Development",0,11,11,2,0,0,0,0,0,0,0,0,0,F-16
GLBL,350,Poverty in a Global Context,0,15,6,1,2,2,0,1,0,0,1,0,2,F-15
GLBL,350,Poverty in a Global Context,0,12,4,4,1,1,0,0,1,0,0,0,0,S-15
GLBL,350,Poverty in a Global Context,0,5,10,4,0,0,0,0,0,0,0,0,2,F-16
